-14.00925916,431.9,0.2,0
-14.00925916,431.69999999999993,0.30000000000000004,0.04
-14.04925916,431.4,0.4,0
-14.04925916,431,0.5,0.04
-14.08925916,430.5,0.6,0
-14.08925916,429.9,0.7,0.04
-14.12925916,429.19999999999993,0.7999999999999999,0
-14.12925916,428.4,0.8999999999999999,0.04
-14.16925916,427.5,0.9999999999999999,0
-14.16925916,426.5,1.0999999999999999,0.04
-14.20925916,425.4,1.2,0
-14.20925916,424.19999999999993,1.3,0.04
-14.24925916,422.9,1.4000000000000001,0
-14.24925916,421.5,1.5000000000000002,0.04
-14.28925916,420,1.6000000000000003,0
-14.28925916,418.4,1.7000000000000004,0.04
-14.32925916,416.69999999999993,1.8000000000000005,0
-14.32925916,414.9,1.9000000000000006,0.04
-14.36925916,413,2.0000000000000004,0
-14.36925916,411,2.1000000000000005,0.04
-14.40925916,408.9,2.2000000000000006,0
-14.40925916,406.69999999999993,2.3000000000000007,0.04
-14.44925916,404.4,2.400000000000001,0
-14.44925916,402,2.500000000000001,0.04
-14.48925916,399.5,2.600000000000001,0
-14.48925916,396.9,2.700000000000001,0.04
-14.52925916,394.19999999999993,2.800000000000001,0
-14.52925916,391.4,2.9000000000000012,0.04
-14.56925916,388.5,3.0000000000000013,0
-14.56925916,385.5,3.1000000000000014,0.04
-14.60925916,382.4,3.2000000000000015,0
-14.60925916,379.19999999999993,3.3000000000000016,0.04
-14.64925916,375.9,3.4000000000000017,0
-14.64925916,372.5,3.3172909084714814,-0.041347329
-14.60791184,369.1827090915285,3.234581816942961,-0.082694657
-14.52521718,365.94812727458554,3.151872725414441,-0.124041986
-14.40117519,362.79625454917107,3.0691636338859207,-0.165389314
-14.23578588,359.7270909152852,2.9864545423574005,-0.206736643
-14.02904923,356.74063637292784,2.9037454508288802,-0.248083972
-13.78096526,353.8368909,2.821036359,-0.2894313
-13.49153396,351.0158545627986,2.7383272677718398,-0.330778629
-13.16075533,348.27752729502674,2.6556181762433195,-0.372125958
-12.78862938,345.6219091187834,2.5729090847147993,-0.413473286
-12.37515609,343.0490000340686,2.490199993186279,-0.454820615
-11.92033548,340.5588000408824,2.407490901657759,-0.496167943
-11.42416753,338.1513091392246,2.3247818101292386,-0.537515272
-10.88665226,335.82652732909537,2.2420727186007183,-0.578862601
-10.30778966,333.5844546104946,2.159363627072198,-0.620209929
-9.68757973,331.42509098342236,2.076654535543678,-0.661557258
-9.026022472,329.3484364478787,1.9939454440151578,-0.702904586
-8.323117886,327.3544910038636,1.9112363524866376,-0.744251915
-7.578865971,325.44325465137695,1.8285272609581174,-0.785599244
-6.793266727,323.6147273904188,1.7458181694295973,-0.826946572
-5.966320155,321.86890922098917,1.6631090779010773,-0.868293901
-5.098026254,320.20580014308814,1.5803999863725573,-0.90964123
-4.188385024,318.6254001567156,1.6803999863725574,-0.86964123
-3.318743795,316.94500017034306,1.7803999863725575,-0.82964123
-2.489102565,315.1646001839705,1.8803999863725576,-0.78964123
-1.699461336,313.2842001975979,1.9803999863725577,-0.74964123
-0.949820106,311.3038002112254,2.0803999863725577,-0.70964123
-0.240178877,309.22340022485287,2.180399986372558,-0.66964123
0.4294623530058743,307.0430002384803,2.280399986372558,-0.62964123
1.0591035825393647,304.76260025210775,2.380399986372558,-0.58964123
1.6487448120728914,302.38220026573515,2.480399986372558,-0.54964123
2.1983860416064545,299.90180027936265,2.580399986372558,-0.50964123
2.7080272711399402,297.3214002929901,2.6803999863725583,-0.46964123
3.1776685006734624,294.64100030661757,2.7803999863725584,-0.42964123
3.607309730207021,291.8606003,2.8803999863725585,-0.38964123
3.996950959740502,288.9802003338724,2.9803999863725585,-0.34964123
